date,daytype,seconds,miles,tips,total,payment_type,speed
10/8/19,weekday,1620,14.2,8.2,48.7,Credit,31.555556
10/15/19,weekday,600,1.1,2,11.25,Credit,6.6
3/5/19,weekday,360,0.7,2,8.5,Credit,7
8/9/19,weekend,720,2.6,0,10.5,Cash,13
4/15/19,weekday,300,0.7,3,9.75,Credit,8.4
9/30/19,weekday,720,1.2,1,9,Credit,6
4/4/19,weekday,600,2.1,0,9.25,Cash,12.6
8/17/19,weekend,480,0.1,0,9,Cash,0.75
5/29/19,weekday,787,1.5,0,8.75,Cash,6.8614994
5/10/19,weekend,240,0.5,0,5,Cash,7.5
7/9/19,weekday,480,1.3,0,7,Cash,9.75
7/17/19,weekday,1436,2.81,0,13.5,Cash,7.0445682
2/28/19,weekday,240,0.4,2,6.75,Credit,6
8/7/19,weekday,540,1.4,0,7.5,Cash,9.3333333
3/26/19,weekday,360,1.1,0,6.75,Cash,11
8/17/19,weekend,960,8.3,0,22.75,Cash,31.125
3/5/19,weekday,507,0.92,1,8.75,Credit,6.5325444
4/13/19,weekend,420,1.5,0,7.25,Cash,12.857143
6/13/19,weekday,1147,4.96,0,15.25,Cash,15.567568
8/1/19,weekday,271,1.2,2,8.5,Credit,15.940959
4/6/19,weekend,2384,17.6,8.95,53.7,Credit,26.577181
6/12/19,weekday,660,2.2,0,9.5,Cash,12
9/1/19,weekday,360,0.8,0,8,Cash,8
1/3/19,weekday,511,1,0,6.5,Cash,7.0450098
3/30/19,weekend,300,0.5,0,5.5,Cash,6
8/21/19,weekday,2030,17.94,0,44.5,Cash,31.814778
10/18/19,weekend,480,2.7,2.1,12.1,Credit,20.25
10/4/19,weekend,345,1.38,0,8,Cash,14.4
7/11/19,weekday,335,0.96,2,10.5,Credit,10.316418
9/28/19,weekend,784,3.85,0,12.75,Cash,17.678571
2/26/19,weekday,419,1.28,2,9.5,Credit,10.997613
1/24/19,weekday,147,0.39,0,4.25,Cash,9.5510204
11/2/19,weekend,140,0.3,0,4,Cash,7.7142857
8/31/19,weekend,1036,1.94,1,13.25,Credit,6.7413127
3/19/19,weekday,840,2.7,3,14,Credit,11.571429
8/6/19,weekday,1262,16.2,9.94,76.19,Credit,46.212361
10/22/19,weekday,239,0.51,0,5,Cash,7.6820084
3/21/19,weekday,180,0.5,0,4.75,Credit,10
5/20/19,weekday,1680,3.5,3.45,20.2,Credit,7.5
6/11/19,weekday,493,1.18,3,12,Credit,8.6166329
2/19/19,weekday,259,0.96,0,6,Cash,13.343629
12/9/19,weekday,378,0.82,2,9.75,Credit,7.8095238
2/1/19,weekend,2700,13.6,9,49.75,Credit,18.133333
1/10/19,weekday,162,0.4,2,6.75,Credit,8.8888889
8/23/19,weekend,1419,3.03,2.14,16.39,Credit,7.6871036
2/21/19,weekday,2610,18.7,6,52.5,Credit,25.793103
3/8/19,weekend,2760,2.2,0,26.2,Cash,2.8695652
5/30/19,weekday,300,0.7,1,8,Credit,8.4
4/1/19,weekday,8449,1.15,0,8.5,Cash,0.48999882
9/20/19,weekend,360,0.8,0,7,Cash,8
9/15/19,weekday,1440,12.7,7.55,44.8,Credit,31.75
2/27/19,weekday,1320,6.9,0,21.5,Cash,18.818182
7/21/19,weekday,1843,19.49,10.6,63.6,Credit,38.070537
6/27/19,weekday,4320,19,10.45,62.2,Credit,15.833333
5/22/19,weekday,876,2.1,3,14.75,Credit,8.630137
3/28/19,weekday,1671,8.8,0,27.25,Cash,18.958707
8/19/19,weekday,300,0.9,0,6.25,Cash,10.8
7/12/19,weekend,2077,13.73,0,35.75,Cash,23.797785
4/6/19,weekend,1620,9.7,0,28.75,Cash,21.555556
4/29/19,weekday,742,1.01,3,13,Credit,4.9002695
12/26/19,weekday,1800,31.6,0,42,Cash,63.2
11/14/19,weekday,420,1,2.5,8.75,Credit,8.5714286
2/11/19,weekday,386,0.79,0,6,Cash,7.3678756
3/2/19,weekend,700,4.9,0,15,Cash,25.2
5/5/19,weekday,2878,13.31,2,43,Credit,16.649062
4/2/19,weekday,527,0.95,2,11.25,Credit,6.4895636
5/30/19,weekday,4119,19.26,8.4,64.4,Credit,16.833212
12/5/19,weekday,780,1.5,4,13,Credit,6.9230769
11/21/19,weekday,1080,2,2,13.25,Credit,6.6666667
1/5/19,weekend,1020,0.3,0,17,Cash,1.0588235
1/12/19,weekend,240,0.7,0,6,Cash,10.5
7/1/19,weekday,294,0.71,0,5.5,Cash,8.6938776
2/20/19,weekday,240,0.7,0,5,Cash,10.5
6/16/19,weekday,660,0.1,2.05,11.8,Credit,0.54545455
8/24/19,weekend,420,1.1,0,7,Cash,9.4285714
8/19/19,weekday,619,1.7,0,8.25,Cash,9.8869144
3/16/19,weekend,780,1.17,2,11,Credit,5.4
10/12/19,weekend,688,2.04,0,10.5,Cash,10.674419
3/22/19,weekend,660,0.1,1.5,12.25,Credit,0.54545455
12/21/19,weekend,467,2.64,0,11,Cash,20.351178
2/22/19,weekend,420,1.5,1,8.5,Credit,12.857143
10/24/19,weekday,408,0.67,1,7.5,Credit,5.9117647
5/30/19,weekday,513,1.54,1,9.25,Credit,10.807018
4/30/19,weekday,720,0.6,0,7.25,Cash,3
11/15/19,weekend,600,0.7,1,8,Credit,4.2
9/6/19,weekend,540,1.3,0,8.25,Cash,8.6666667
8/26/19,weekday,2040,12.5,0,85.5,Credit,22.058824
3/26/19,weekday,540,1.4,0,7.75,Cash,9.3333333
6/23/19,weekday,422,1.65,1,9.25,Credit,14.075829
6/25/19,weekday,2170,12.61,7.75,46.5,Credit,20.919816
6/27/19,weekday,2047,3.8,0,19,Cash,6.6829507
4/26/19,weekend,560,2.28,0,10,Cash,14.657143
3/20/19,weekday,1238,5,2,18.25,Credit,14.53958
11/9/19,weekend,412,0.8,0,6.75,Cash,6.9902913
7/18/19,weekday,1536,5.11,0,19.75,Cash,11.976562
1/28/19,weekday,480,0.8,0,6.25,Cash,6
11/23/19,weekend,176,0.26,1,5.5,Credit,5.3181818
8/16/19,weekend,1117,4.67,4.06,20.31,Credit,15.05103
12/3/19,weekday,780,3.5,0,17,Cash,16.153846
4/1/19,weekday,660,2.7,1.24,9.49,Credit,14.727273
12/19/19,weekday,660,0.3,3.25,19,Credit,1.6363636
12/10/19,weekday,560,1.06,1,8.5,Credit,6.8142857
12/16/19,weekday,1380,2.5,2.9,16.9,Credit,6.5217391
4/10/19,weekday,1063,6.24,0,18.25,Cash,21.132643
11/9/19,weekend,360,1.1,0,6.25,Cash,11
6/17/19,weekday,1658,13.1,6.85,41.1,Credit,28.443908
5/24/19,weekend,420,1.5,2,10,Credit,12.857143
12/17/19,weekday,540,1.3,2,9.25,Credit,8.6666667
3/13/19,weekday,3060,1.1,7.95,60.95,Credit,1.2941176
12/29/19,weekday,624,1.3,0,8,Cash,7.5
2/25/19,weekday,180,0.8,0,5.25,Cash,16
1/17/19,weekday,780,3.3,3,15,Credit,15.230769
12/18/19,weekday,300,0.8,1,6.75,Credit,9.6
11/8/19,weekend,840,2.2,2.1,12.35,Credit,9.4285714
7/2/19,weekday,712,1.49,0,8.5,Cash,7.5337079
7/23/19,weekday,1474,2.43,0,14.25,Cash,5.9348711
4/22/19,weekday,420,1.2,0,7.5,Cash,10.285714
2/20/19,weekday,660,2.5,2.8,14.05,Credit,13.636364
8/27/19,weekday,1919,17.26,9.4,56.4,Credit,32.379364
3/2/19,weekend,586,2.09,0,10.5,Cash,12.83959
1/14/19,weekday,240,0.8,0,5.25,Cash,12
1/8/19,weekday,240,0.7,1,6.75,Credit,10.5
2/9/19,weekend,300,1.2,3,10.25,Credit,14.4
11/5/19,weekday,628,1.81,0,9.25,Cash,10.375796
8/7/19,weekday,480,1,1.25,9.75,Credit,7.5
4/15/19,weekday,404,0.6,0,5.75,Cash,5.3465347
2/11/19,weekday,600,1.5,0,8,Cash,9
2/13/19,weekday,180,0.38,0,4.5,Cash,7.6
7/16/19,weekday,439,1.54,0,7.5,Cash,12.628702
10/11/19,weekend,3240,17.2,0,54.25,Cash,19.111111
4/7/19,weekday,2321,15,7.8,46.8,Credit,23.265834
7/23/19,weekday,1451,13.69,7.85,47.1,Credit,33.965541
12/23/19,weekday,851,5.77,3.55,21.3,Credit,24.408931
2/17/19,weekday,708,1.63,0,10.25,Cash,8.2881356
8/23/19,weekend,694,10.1,0,26,Cash,52.391931
5/28/19,weekday,385,0.77,2,9.5,Credit,7.2
11/8/19,weekend,375,0.5,0,6.25,Cash,4.8
2/18/19,weekday,540,1.5,2,10,Credit,10
1/14/19,weekday,300,1,3,11.75,Credit,12
11/4/19,weekday,107,0.4,0,4,Cash,13.457944
3/22/19,weekend,120,0.4,1,5.5,Credit,12
8/4/19,weekday,637,1.59,0,8.75,Cash,8.9858713
4/18/19,weekday,2335,18.42,9.7,58.2,Credit,28.399143
10/31/19,weekday,242,0.96,3,9,Credit,14.280992
12/12/19,weekday,379,0.9,0,7.75,Cash,8.5488127
6/24/19,weekday,1080,0.4,2,23.5,Credit,1.3333333
5/22/19,weekday,1260,1.4,2.25,13,Credit,4
2/25/19,weekday,1009,2.39,0,10.75,Cash,8.5272547
8/16/19,weekend,262,1.15,0,0.01,Cash,15.801527
8/26/19,weekday,600,1.8,0,8.75,Cash,10.8
3/1/19,weekend,658,2.87,2,12.5,Credit,15.702128
2/16/19,weekend,706,2.88,0,13,Cash,14.685552
1/15/19,weekday,279,0.9,1,6.75,Credit,11.612903
5/13/19,weekday,388,1.01,2,8.75,Credit,9.371134
4/28/19,weekday,314,1.6,0,8.25,Cash,18.343949
2/18/19,weekday,1805,13.1,0,39.5,Credit,26.127424
7/6/19,weekend,420,1.4,0,8.5,Cash,12
11/19/19,weekday,2333,12.96,7.05,42.3,Credit,19.998285
7/18/19,weekday,600,1,0,9.5,Cash,6
11/7/19,weekday,977,2.96,0,11.5,Cash,10.906858
3/19/19,weekday,191,0.41,0,5.25,Cash,7.7277487
11/19/19,weekday,420,0.9,1.25,7.5,Credit,7.7142857
1/18/19,weekend,1890,12.8,0,34.5,Cash,24.380952
8/21/19,weekday,123,0.36,0,4.25,Cash,10.536585
4/19/19,weekend,489,0.97,0,6.5,Cash,7.1411043
1/14/19,weekday,66,0.1,0,3.5,Cash,5.4545455
4/16/19,weekday,279,0.8,2,8,Credit,10.322581
1/29/19,weekday,1320,0.9,6,44,Credit,2.4545455
8/10/19,weekend,780,2.5,0,11.75,Cash,11.538462
5/12/19,weekday,420,1.6,0,9.25,Cash,13.714286
5/16/19,weekday,778,4.85,0,15,Cash,22.442159
9/17/19,weekday,780,2.6,2.45,14.2,Credit,12
5/26/19,weekday,75,0.18,0,3.5,Cash,8.64
4/8/19,weekday,280,0.37,0,5,Cash,4.7571429
11/2/19,weekend,365,1.55,0,7.75,Cash,15.287671
10/13/19,weekday,647,2.73,0,10.5,Cash,15.190108
9/13/19,weekend,553,1.59,2,10.5,Credit,10.350814
7/25/19,weekday,672,1.58,2,10.5,Credit,8.4642857
5/11/19,weekend,420,1.5,0,8.25,Cash,12.857143
6/5/19,weekday,711,5.11,3,18.5,Credit,25.873418
5/21/19,weekday,600,0.9,0,8,Cash,5.4
5/17/19,weekend,339,0.94,0,5.75,Cash,9.9823009
11/27/19,weekday,380,0.69,0,6.5,Cash,6.5368421
9/5/19,weekday,1637,6.8,5.62,28.12,Credit,14.954184
2/27/19,weekday,135,0.21,0,3.75,Cash,5.6
3/26/19,weekday,600,3.2,0,12.5,Credit,19.2
2/5/19,weekday,840,0.1,2,11.25,Credit,0.42857143
12/29/19,weekday,564,2.37,1,11,Credit,15.12766
8/16/19,weekend,1860,12.3,0,37.25,Cash,23.806452
10/20/19,weekday,2700,15.3,3,44.75,Credit,20.4
7/12/19,weekend,1603,13.67,9.06,45.31,Credit,30.699938
4/11/19,weekday,480,1,2,10.5,Credit,7.5
7/16/19,weekday,660,2.8,2.65,12.9,Credit,15.272727
3/3/19,weekday,2248,16.71,0,55,Cash,26.759786
10/6/19,weekday,861,3.57,0,13,Cash,14.926829
2/13/19,weekday,647,4.18,0,13,Cash,23.258114
5/14/19,weekday,3720,17.6,9,57,Credit,17.032258
9/3/19,weekday,3452,16.73,0,43.25,Cash,17.447277
10/10/19,weekday,971,7.09,0,20.25,Cash,26.286303
12/17/19,weekday,480,4.1,0,13,Cash,30.75
7/22/19,weekday,353,0.79,0,5.75,Cash,8.0566572
4/24/19,weekday,540,0.7,0,8.5,Cash,4.6666667
10/29/19,weekday,360,0.9,1,7.25,Credit,9
4/17/19,weekday,959,4.59,2.7,20.7,Credit,17.230448
1/18/19,weekend,1500,9.6,5.4,32.4,Credit,23.04
10/28/19,weekday,1980,15.4,8,47.5,Credit,28
3/19/19,weekday,540,1,0,7,Cash,6.6666667
4/13/19,weekend,1260,5.2,0,18.25,Cash,14.857143
10/4/19,weekend,480,1,1,7.5,Credit,7.5
10/1/19,weekday,2760,17.8,9.8,58.3,Credit,23.217391
8/14/19,weekday,1200,0.2,3,17.5,Credit,0.6
8/22/19,weekday,2791,17.86,5,49.75,Credit,23.036904
4/3/19,weekday,780,2.1,0,9.75,Cash,9.6923077
6/21/19,weekend,600,1.3,0,7.5,Cash,7.8
8/7/19,weekday,1097,7.1,0,20.25,Cash,23.299909
6/12/19,weekday,720,1.8,2,11,Credit,9
6/12/19,weekday,2340,17,9.6,57.6,Credit,26.153846
2/10/19,weekday,480,1.7,0,7.75,Cash,12.75
7/3/19,weekday,720,4.5,0.73,14.98,Credit,22.5
5/29/19,weekday,1766,13.12,8.1,48.6,Credit,26.745187
12/1/19,weekday,669,1.99,0,9,Cash,10.70852
4/23/19,weekday,376,1.29,0,6.75,Cash,12.351064
5/16/19,weekday,780,4.9,1,16.5,Credit,22.615385
8/7/19,weekday,597,0.9,1,8.5,Credit,5.4271357
2/27/19,weekday,1200,2.4,0,13.5,Cash,7.2
6/6/19,weekday,960,1.1,2,11.5,Credit,4.125
3/28/19,weekday,417,0.8,0,5.75,Cash,6.9064748
9/30/19,weekday,867,1.92,0,11,Cash,7.9723183
3/17/19,weekday,209,0.65,3,9.5,Credit,11.196172
3/28/19,weekday,281,0.69,0,5.5,Cash,8.8398577
4/3/19,weekday,662,1.4,3,11.25,Credit,7.6132931
2/20/19,weekday,4341,20.72,11.55,69.3,Credit,17.183138
12/8/19,weekday,222,0.74,3,9.5,Credit,12
1/15/19,weekday,479,1.1,0,7.25,Credit,8.2672234
10/13/19,weekday,240,0.6,0,6.5,Cash,9
12/4/19,weekday,492,0.92,0,6.5,Cash,6.7317073
10/23/19,weekday,361,1.04,0,6.25,Cash,10.371191
8/9/19,weekend,290,0.53,0,5,Cash,6.5793103
2/15/19,weekend,2912,18.64,9.7,58.2,Credit,23.043956
1/2/19,weekday,141,0.22,0,5,Cash,5.6170213
2/7/19,weekday,720,1.2,2,10,Credit,6
5/21/19,weekday,480,0.8,3,11.5,Credit,6
8/24/19,weekend,1366,7.15,3.34,25.59,Credit,18.843338
9/29/19,weekday,282,0.7,0,6.25,Cash,8.9361702
3/9/19,weekend,595,2.75,0,10.75,Cash,16.638655
10/25/19,weekend,972,8.36,0,22.75,Cash,30.962963
7/8/19,weekday,3780,18.4,10.35,61.6,Credit,17.52381
4/22/19,weekday,661,2.12,2,11.75,Credit,11.546142
7/24/19,weekday,354,0.5,3,9,Credit,5.0847458
3/5/19,weekday,780,7.1,5,25,Credit,32.769231
11/20/19,weekday,3240,17.4,9.75,58,Credit,19.333333
3/28/19,weekday,2940,10.4,6.5,39,Credit,12.734694
6/16/19,weekday,1193,16.31,0,40.5,Cash,49.2171
6/28/19,weekend,484,1.57,2,10,Credit,11.677686
2/19/19,weekday,240,0.6,3,7.75,Credit,9
2/8/19,weekend,352,1.4,1,8.5,Credit,14.318182
6/18/19,weekday,326,0.88,3,10.75,Credit,9.7177914
12/6/19,weekend,389,1.2,0,6.75,Cash,11.105398
10/20/19,weekday,2520,17.5,9.6,57.1,Credit,25
6/24/19,weekday,680,2.24,0,9.25,Cash,11.858824
8/3/19,weekend,688,4.19,0,14,Cash,21.924419
5/16/19,weekday,1897,14.4,5,48,Credit,27.327359
3/4/19,weekday,1774,6.89,0,21.75,Cash,13.981962
7/30/19,weekday,394,1,0,9,Cash,9.1370558
2/8/19,weekend,1971,18.13,9,54,Credit,33.114155
8/2/19,weekend,1248,2.37,0,12.25,Cash,6.8365385
5/20/19,weekday,900,0.9,2,11,Credit,3.6
6/23/19,weekday,1080,5.8,4.1,24.1,Credit,19.333333
1/5/19,weekend,1256,6.6,0,20.25,Cash,18.917197
3/15/19,weekend,1560,0.7,10.45,62.7,Credit,1.6153846
10/2/19,weekday,1080,4,0,14,Cash,13.333333
12/4/19,weekday,535,1.71,0,8.25,Cash,11.506542
8/16/19,weekend,360,0.8,0,7,Cash,8
5/18/19,weekend,2005,4.91,4.15,24.9,Credit,8.8159601
12/16/19,weekday,600,1.4,0,7.75,Cash,8.4
1/17/19,weekday,499,0.94,2,9,Credit,6.7815631
4/22/19,weekday,360,1.6,0,7.25,Cash,16
7/21/19,weekday,120,0.2,0,5,Cash,6
12/9/19,weekday,434,1.09,0,6.75,Cash,9.0414747
3/30/19,weekend,1436,6.9,4.35,26.1,Credit,17.29805
7/25/19,weekday,384,0.97,2,8.75,Credit,9.09375
7/8/19,weekday,638,0.93,0,7.25,Cash,5.2476489
1/19/19,weekend,1080,0.1,2.45,14.7,Credit,0.33333333
3/30/19,weekend,1608,14.65,0,37.5,Cash,32.798507
1/10/19,weekday,1088,7.9,6.62,33.12,Credit,26.139706
11/6/19,weekday,720,2.4,0,11.25,Cash,12
8/6/19,weekday,540,2.5,2,11.5,Credit,16.666667
10/2/19,weekday,240,0.6,1,6,Credit,9
1/9/19,weekday,1500,19.3,10.5,63,Credit,46.32
8/31/19,weekend,389,0.9,0,10,Cash,8.3290488
5/13/19,weekday,1140,8.2,4.75,28.5,Credit,25.894737
4/11/19,weekday,336,0.59,0,5.25,Cash,6.3214286
11/23/19,weekend,157,0.24,0,4.5,Credit,5.5031847
2/1/19,weekend,689,1.36,2,10.75,Credit,7.1059507
3/6/19,weekday,1020,4,0,15,Cash,14.117647
2/5/19,weekday,2927,8.9,0,30.25,Cash,10.946361
4/8/19,weekday,678,0.99,0,7.25,Cash,5.2566372
1/18/19,weekend,562,2.28,2,11.5,Credit,14.604982
11/29/19,weekend,300,0.8,0,8.25,Cash,9.6
9/24/19,weekday,4624,1.48,0,7.75,Cash,1.1522491
10/14/19,weekday,362,1.54,2,9.75,Credit,15.314917
8/31/19,weekend,1333,4.01,0,14.25,Cash,10.829707
11/7/19,weekday,2100,24.8,0,90.5,Credit,42.514286
6/14/19,weekend,2640,17.4,0.1,48.35,Credit,23.727273
4/3/19,weekday,388,0.76,0,6,Cash,7.0515464
3/3/19,weekday,1045,3.52,3.25,19.5,Credit,12.126316
4/26/19,weekend,660,1.9,0,9.25,Cash,10.363636
7/6/19,weekend,514,1.71,2,10.25,Credit,11.976654
9/12/19,weekday,464,1.18,0,6.5,Cash,9.1551724
6/18/19,weekday,2520,9,9.25,55,Credit,12.857143
5/22/19,weekday,1223,2.27,0,12,Cash,6.6819297
4/18/19,weekday,420,0.9,0,6.75,Credit,7.7142857
8/31/19,weekend,343,1.06,0,6.25,Cash,11.125364
11/6/19,weekday,1260,18,12.05,59.8,Credit,51.428571
2/26/19,weekday,339,0.8,1,7,Credit,8.4955752
4/4/19,weekday,546,2.07,0,8.75,Cash,13.648352
6/11/19,weekday,1102,2.9,0,12.5,Cash,9.4736842
2/8/19,weekend,780,4.2,2.75,16.5,Credit,19.384615
12/12/19,weekday,2140,16.66,9.45,56.7,Credit,28.026168
8/21/19,weekday,2100,0.9,0,46,Cash,1.5428571
9/10/19,weekday,577,1.23,0,7.5,Cash,7.6741768
2/10/19,weekday,780,0.2,3.15,18.9,Credit,0.92307692
2/1/19,weekend,1802,9.32,5.5,32.5,Credit,18.619312
2/10/19,weekday,240,0.3,0,5.75,Cash,4.5
2/19/19,weekday,240,0.5,0,5.25,Cash,7.5
5/30/19,weekday,1046,3.4,2.85,17.1,Credit,11.701721
1/11/19,weekend,600,3.2,2.85,14.35,Credit,19.2
5/28/19,weekday,545,5.6,0,16.25,Cash,36.990826
7/30/19,weekday,1176,2.22,0,12,Cash,6.7959184
3/8/19,weekend,417,0.89,2,8.75,Credit,7.6834532
5/17/19,weekend,286,0.83,2,8.25,Credit,10.447552
2/15/19,weekend,491,1.2,3,11.75,Credit,8.7983707
1/18/19,weekend,300,0.5,1,6.5,Credit,6
10/26/19,weekend,807,1.76,2,13.25,Credit,7.8513011
4/28/19,weekday,800,2.85,0,11.5,Cash,12.825
8/29/19,weekday,627,1.85,0,8.5,Cash,10.62201
3/2/19,weekend,660,2,0,10.5,Cash,10.909091
9/24/19,weekday,600,1.6,2,10.75,Credit,9.6
12/11/19,weekday,754,1.86,0,9.25,Cash,8.8806366
8/3/19,weekend,573,3.47,0,12,Credit,21.801047
3/29/19,weekend,1860,16.2,9.2,55.2,Credit,31.354839
4/15/19,weekday,271,0.77,2,7.75,Credit,10.228782
2/18/19,weekday,288,0.73,2,9,Credit,9.125
8/21/19,weekday,1918,6.28,0,21.75,Cash,11.787278
5/29/19,weekday,1894,21,18.9,113.4,Credit,39.915523
12/4/19,weekday,900,4.3,2.85,17.1,Credit,17.2
12/13/19,weekend,584,1.52,0,9,Cash,9.369863
7/7/19,weekday,1020,0.3,1,17.5,Credit,1.0588235
2/25/19,weekday,2040,12.7,0,35.5,Credit,22.411765
6/2/19,weekday,1353,3.6,3.1,18.6,Credit,9.578714
12/12/19,weekday,600,4.3,2.8,16.3,Credit,25.8
10/9/19,weekday,2693,18.06,10.2,61.2,Credit,24.142592
10/30/19,weekday,420,0.7,0,6,Cash,6
10/27/19,weekday,890,3.81,0,12.75,Cash,15.411236
10/18/19,weekend,1140,6,0,19,Cash,18.947368
6/11/19,weekday,331,0.91,2,8.5,Credit,9.897281
12/3/19,weekday,420,1.9,1,9.25,Credit,16.285714
3/29/19,weekend,1290,9,7.65,33.15,Credit,25.116279
1/2/19,weekday,600,1.5,0,8,Cash,9
1/9/19,weekday,600,5.8,0,16.25,Cash,34.8
8/15/19,weekday,471,1.7,0,8,Cash,12.993631
3/1/19,weekend,576,1.45,2,11.25,Credit,9.0625
8/3/19,weekend,1892,18.12,10.2,61.2,Credit,34.477801
3/1/19,weekend,180,0.7,0,5,Cash,14
3/18/19,weekday,861,2.46,2,13.5,Credit,10.285714
5/1/19,weekday,1620,9.4,3.5,30,Credit,20.888889
12/12/19,weekday,360,0.3,0,5,Cash,3
6/1/19,weekend,1589,2.84,4.31,21.56,Credit,6.4342354
9/5/19,weekday,900,2,0,10,Cash,8
8/15/19,weekday,744,2.18,2,12.25,Credit,10.548387
1/16/19,weekday,207,0.37,0,4.75,Cash,6.4347826
4/18/19,weekday,2458,17.64,9.1,54.6,Credit,25.835639
3/6/19,weekday,783,1.9,0,9.25,Cash,8.7356322
2/28/19,weekday,900,3.9,2.9,17.4,Credit,15.6
4/26/19,weekend,699,1.6,2,11,Credit,8.2403433
7/2/19,weekday,840,1.6,4,12.75,Credit,6.8571429
7/24/19,weekday,419,1.1,3,9.75,Credit,9.451074
2/6/19,weekday,460,1.13,0,6.75,Cash,8.8434783
9/3/19,weekday,1980,4.5,3.8,22.3,Credit,8.1818182
10/23/19,weekday,180,0.5,0,5,Cash,10
5/27/19,weekday,1560,0.8,0,38,Cash,1.8461538
9/24/19,weekday,434,0.88,0,6.25,Cash,7.2995392
5/22/19,weekday,390,0.95,0,6,Cash,8.7692308
10/7/19,weekday,1860,17.74,7.54,57.79,Credit,34.335484
4/25/19,weekday,497,2.39,0,11,Cash,17.311871
1/28/19,weekday,1737,6.81,0,21.25,Cash,14.11399
5/2/19,weekday,602,1.6,0,8.75,Cash,9.5681063
3/18/19,weekday,491,0.08,0,10,Cash,0.58655804
3/29/19,weekend,1860,1,11.85,59.35,Credit,1.9354839
2/4/19,weekday,1440,6,6.85,41.1,Credit,15
9/27/19,weekend,1320,5.9,0,18.25,Cash,16.090909
5/7/19,weekday,490,1.4,0,8.75,Cash,10.285714
11/18/19,weekday,715,3.45,1,13.25,Credit,17.370629
12/27/19,weekend,897,1.43,0,9.25,Cash,5.7391304
6/15/19,weekend,720,1.6,2,11.5,Credit,8
4/5/19,weekend,684,1.6,1,10,Credit,8.4210526
7/8/19,weekday,180,0.5,3,8.25,Credit,10
10/30/19,weekday,480,1.9,3,11.5,Credit,14.25
5/9/19,weekday,1320,8.8,5.45,32.7,Credit,24
1/8/19,weekday,540,2,0,9.25,Cash,13.333333
1/29/19,weekday,240,0.6,1.5,7,Credit,9
9/18/19,weekday,175,0.58,2,7.25,Credit,11.931429
11/12/19,weekday,1317,7.74,5.81,29.06,Credit,21.157175
12/28/19,weekend,2640,15.7,11.65,57.9,Credit,21.409091
2/5/19,weekday,720,1.8,2,11.25,Credit,9
3/27/19,weekday,2220,28.4,19.75,98.75,Credit,46.054054
8/26/19,weekday,1236,3.92,1.5,16.75,Credit,11.417476
12/9/19,weekday,540,1.8,0,8.5,Cash,12
11/12/19,weekday,1440,4.3,3.15,18.4,Credit,10.75
7/18/19,weekday,508,0.6,3,9.75,Credit,4.2519685
4/11/19,weekday,547,0.95,0,6.75,Cash,6.2522852
8/14/19,weekday,360,0.7,2,8,Credit,7
7/31/19,weekday,1075,3.65,0,14.5,Cash,12.223256
10/11/19,weekend,780,1.9,1,10.25,Credit,8.7692308
11/26/19,weekday,840,2.7,0,11,Cash,11.571429
10/12/19,weekend,2940,17.3,0,48.5,Cash,21.183673
7/27/19,weekend,344,0.77,2,9.5,Credit,8.0581395
7/29/19,weekday,242,0.62,1,6.25,Credit,9.2231405
9/18/19,weekday,2492,17.9,9.8,58.8,Credit,25.858748
11/1/19,weekend,2996,12.55,8.15,48.9,Credit,15.080107
6/30/19,weekday,2112,14.71,9,54,Credit,25.073864
11/23/19,weekend,1680,17.8,12.05,59.8,Credit,38.142857
9/13/19,weekend,1740,15.6,8.7,51.7,Credit,32.275862
4/1/19,weekday,2028,18.2,9.15,54.9,Credit,32.307692
6/28/19,weekend,540,0.8,0,6.75,Cash,5.3333333
10/3/19,weekday,960,2.9,0,12,Cash,10.875
4/18/19,weekday,329,1.05,2,8.25,Credit,11.489362
2/2/19,weekend,479,1.6,0,7.25,Cash,12.025052
3/1/19,weekend,240,0.6,2,7,Credit,9
11/6/19,weekday,1260,3.9,0,17.4,Cash,11.142857
4/5/19,weekend,2040,18.5,0,44.5,Cash,32.647059
6/12/19,weekday,232,0.51,0,4.75,Cash,7.9137931
5/11/19,weekend,938,3.36,0,13,Cash,12.895522
2/1/19,weekend,720,1.6,2,10.5,Credit,8
2/1/19,weekend,2760,18,9.95,59.7,Credit,23.478261
10/1/19,weekday,2342,17.41,0,45,Cash,26.761742
1/14/19,weekday,300,0.6,0.75,6.5,Credit,7.2
3/24/19,weekday,768,2.3,0,10.5,Credit,10.78125
11/22/19,weekend,753,1.9,2,11.5,Credit,9.0836653
10/22/19,weekday,120,0.7,0,5,Credit,21
8/9/19,weekend,480,2.3,0,9,Cash,17.25
11/15/19,weekend,600,0.1,0,8.25,Cash,0.6
8/6/19,weekday,1380,6.3,0,19.75,Cash,16.434783
2/4/19,weekday,369,1.49,3,10.5,Credit,14.536585
2/5/19,weekday,480,1.4,2,9.5,Credit,10.5
6/28/19,weekend,1025,7.31,4.25,25.5,Credit,25.674146
11/22/19,weekend,369,0.91,0,8,Cash,8.8780488
8/15/19,weekday,1391,6.73,3.19,24.44,Credit,17.417685
6/26/19,weekday,3460,17.43,0,50.5,Cash,18.13526
11/25/19,weekday,540,1.3,0,7.5,Cash,8.6666667
6/28/19,weekend,1260,2.1,0,12,Credit,6
3/6/19,weekday,1554,3.86,0,19.75,Cash,8.9420849
